time,setpoint_roll,gyro_roll,setpoint_pitch,gyro_pitch,motor_1,motor_2,motor_3,motor_4
0.148,196.91286690584107,199.42826103418508,143.72861126587273,160.504736332911,1068.9285846349035,1099.267872330139,1052.3750138666487,1737.857169269807
0.1485,197.07563526264684,195.56431593242846,143.99261394439756,161.51671508830708,1067.156077878516,1097.2294895602936,1050.513881772442,1734.3121557570323
0.149,197.23402724579776,197.25563538486142,144.25457016914984,157.79003740144657,1065.3776059309885,1095.1842468206369,1048.646486227538,1730.7552118619772
0.1495,197.38803933795137,204.0130397460731,144.51447621715178,150.18155685804015,1063.5933267664823,1093.1323257814547,1046.7729931048063,1727.1866535329646
0.15,197.53766811902756,213.76857717279287,144.77232839456315,140.39387573860984,1061.8033988749894,1091.073908706238,1044.893568818739,1723.606797749979
0.1505,197.68291026628444,223.5193675328947,145.02812303673363,130.6041993114432,1060.0079812482552,1089.0091784354936,1043.0083803106681,1720.0159624965106
0.151,197.82376255439235,230.26253079966872,145.28185650825532,122.98973287318383,1058.2072333656545,1086.9383183705027,1041.117595033937,1716.414466731309
0.1515,197.96022185550524,231.93011544609004,145.53352520301382,119.25307878942706,1056.401315180026,1084.8615124570297,1039.2213809390273,1712.8026303600518
0.152,198.09228513933024,228.03294235381625,145.78312554424,120.25109078767063,1054.590387103465,1082.7789451689848,1037.3199064586383,1709.1807742069302
0.1525,198.21994947319496,219.812907202995,146.03065398456044,125.80809042392562,1052.7746099930746,1080.690801492036,1035.4133404927284,1705.5492199861492
0.153,198.34321202211257,209.85632288495233,146.27610700604816,134.75416209604884,1050.9541451366765,1078.597266907178,1033.5018523935103,1701.9082902733528
0.1535,198.46207004884482,201.28868551525045,146.5194811202724,145.18017879058684,1049.1291542384854,1076.4985273742582,1031.5856119504097,1698.2583084769706
0.154,198.57652091396275,196.80156893753468,146.76077286834823,154.85396627800347,1047.299799404745,1074.3947693154569,1029.6647893749823,1694.59959880949
0.1545,198.68656207590533,197.814618420766,146.9999788209859,161.70688739199858,1045.4662431293293,1072.2861795987287,1027.7395552857959,1690.9324862586586
0.155,198.79219109103593,204.03355190903915,147.23709557853925,164.28477736917986,1043.6286482793084,1070.1729455212048,1025.810080693274,1687.257296558617
0.1555,198.8934056136966,213.54178254872988,147.47211977105437,162.06493222901491,1041.7871780804824,1068.0552547925547,1023.8765369845065,1683.5743561609647
0.156,198.99020339626003,223.39713635523896,147.70504805831723,155.57005086342645,1039.9419961028814,1065.9332955183136,1021.9390959080255,1679.8839922057628
0.1565,199.08258228917964,230.54788046519818,147.93587712990126,146.25429294727,1038.093266246238,1063.8072561831736,1019.9979295585499,1676.186532492476
0.157,199.17054024103714,232.7828619375096,148.16460370521443,136.18629055845125,1036.2411527254274,1061.6773256342415,1018.0532103616988,1672.482305450855
0.1575,199.25407529858825,229.41993694678683,148.39122453354582,127.59821283833233,1034.3858200558818,1059.5436930642643,1016.105111058676,1668.7716401117639
0.158,199.33318560680598,221.5183519678312,148.61573639411182,122.39918171247987,1032.5274330389768,1057.4065479948233,1014.1538046909255,1665.0548660779534
0.1585,199.40786940892178,211.54895331200566,148.83813609610195,121.75910769551162,1030.666156747392,1055.266080259501,1012.1994645847617,1661.332313494784
0.159,199.47812504646473,202.62490334675698,149.05842047872414,125.85366414432599,1028.8021565104505,1053.122479987018,1010.242264335973,1657.604313020901
0.1595,199.54395095929812,197.5324154022609,149.27658641124975,133.82599224483977,1026.9355978994306,1050.975937584345,1008.2823777944021,1653.8711957988612
0.16,199.6053456856543,197.86328238083692,149.4926307930579,143.97348454545286,1025.0666467128608,1048.82664371979,1006.3199790485039,1650.1332934257216
0.1605,199.66230786216707,203.51928121101645,149.70655055367982,154.1189306641646,1023.1954689617922,1046.674789306061,1004.3552424098818,1646.3909379235845
0.161,199.71483622390193,212.74275391976224,149.91834265284209,162.08512024805484,1021.322230855052,1044.5205654833098,1002.3883423978046,1642.644461710104
0.1615,199.76292960438423,222.66384408493522,150.12800408051024,166.16944593276548,1019.4470987844799,1042.3641636021518,1000.4194537237038,1638.8941975689597
0.162,199.80658693562495,230.19400980041812,150.33553185693125,165.51504904961504,1017.5702393101486,1040.205775206671,998.448751275656,1635.1404786202972
0.1625,199.84580724814458,232.98762312015316,150.54092303267606,160.2976031590616,1015.6918191455691,1038.0455920174043,996.4764101028475,1631.3836382911381
0.163,199.88058967099457,230.17226762051496,150.7441746886815,151.68701903743747,1013.8120051428812,1035.8838059143134,994.5026054000252,1627.6240102857623
0.1635,199.91093343177667,222.62036020794807,150.94528393629156,141.59241893017497,1011.9309642780341,1033.7206089197393,992.5275124919358,1623.8619285560683
0.164,199.93683785666,212.67752931131875,151.14424791729869,132.24597235664868,1010.0488636359539,1031.556193181347,990.5513068177517,1620.0977272719078
0.1645,199.9583023703962,203.43231731953134,151.34106380398433,125.71631183091816,1008.165870395702,1029.3907509550572,988.574163915487,1616.331740791404
0.165,199.97532649633212,197.75458113747976,151.5357287991591,123.45759752212768,1006.2821518156256,1027.2244745879696,986.596259406407,1612.5643036312513
0.1655,199.9879098564203,197.40197922091335,151.72824013620246,125.99252887461698,1004.397875218501,1025.0575565012762,984.617768979426,1608.795750437002
0.166,199.99605217122743,202.47273512395904,151.91859507910223,132.79840251839076,1002.5132079766705,1022.890189173171,982.638868375504,1605.026415953341
0.1665,199.99975325994072,211.3750564268915,152.10679092249333,142.42105435870556,1000.6283174971759,1020.7225651217523,980.6597333720347,1601.2566349943518
0.167,199.99901304037164,221.322730282054,152.29282499169622,152.7918479560118,998.7433712068882,1018.5548768879214,978.6805397672326,1597.4867424137765
0.1675,199.99383152895794,229.20259480443312,152.476694642755,161.67860986561593,996.8585365376358,1016.3873170182812,976.7014633645176,1593.7170730752716
0.168,199.98420884076322,232.54380416500268,152.65839726247495,167.17221391698737,994.9739809113324,1014.2200780480324,974.7226799568991,1589.9479618226649
0.1685,199.97014518947435,230.2871123711909,152.83793026845964,168.10274540897456,993.0898717251056,1012.0533524838714,972.7443653113609,1586.1797434502112
0.169,199.95164088739682,223.1146637304958,153.01529110914765,164.29452685663594,991.206376336427,1009.887332786891,970.7666951532483,1582.412752672854
0.1695,199.9286963454476,213.23761166599874,153.1904772638488,156.60441300455864,989.3236620482479,1007.7222113554851,968.7898451506603,1578.6473240964958
0.17,199.90131207314633,203.7076895229115,153.36348624278014,146.73500729345528,987.4418960941373,1005.5581805082579,966.8139908988442,1574.8837921882746
0.1705,199.86948867860366,197.46707176752733,153.53431558710108,136.86351615309897,985.5612456234278,1003.395432466942,964.8393079045992,1571.1224912468556
0.171,199.833226868508,196.4323457350036,153.70296286894848,129.16714604290325,983.6818776863685,1001.2341593393237,962.8659715706868,1567.363755372737
0.1715,199.79252744810984,200.89779396260747,153.8694256914712,125.34850049249542,981.8039592192861,999.0745531021789,960.8941571802503,1563.6079184385721
0.172,199.74739132120348,209.44377166255714,154.03370168886408,126.2644343946529,979.9276570297571,996.9168055842207,958.924039881245,1559.8553140595143
0.1725,199.69781949010758,219.37870547219524,154.19578852640154,131.7392704718986,978.0531377817911,994.7611084490596,956.9557946708806,1556.1062755635821
0.173,199.64381305564237,227.57709975674283,154.35568390047084,140.6030942898154,976.1805679810261,992.60765317818,954.9895963800775,1552.3611359620522
0.1735,199.5853732171054,231.452642105443,154.5133855386048,150.94678000387384,974.3101139599395,990.4566310539303,953.0256196579364,1548.620227919879
0.174,199.52250127224505,229.76343731849272,154.66889119951406,160.53815455464337,972.4419418630724,988.3082331425333,951.0640389562261,1544.8838837261449
0.1745,199.45519861723142,222.99866499434336,154.82219867311898,167.30858194709398,970.5762176322726,986.1626502771135,949.1050285138863,1541.1524352645451
0.175,199.3834667466256,213.22627713988277,154.97330578058097,169.80389859025178,968.7131069919539,984.020073040747,947.1487623415516,1537.4262139839077
0.1755,199.3073072533463,203.44915426142703,155.1222103743336,167.50140167713417,966.8527754343761,981.8806917495325,945.1954142060949,1533.7055508687522
0.176,199.2267218286345,196.670176970441,155.268910338113,160.92379127432855,964.9953882049449,979.7446964356866,943.245157615192,1529.9907764098898
0.1765,199.14171226201603,194.9572975892561,155.4134035869879,151.52522823245312,963.1411102875334,977.6122768306634,941.29816580191,1526.2822205750667
0.177,199.05228044126167,198.79969624205552,155.55568806738947,141.37434580625774,961.290106389828,975.4836223483022,939.3546117093194,1522.580212779656
0.1775,198.9584283523453,206.95547846504394,155.69576175714025,132.7033143150133,959.4425409286976,973.3589220680022,937.4146679751325,1518.885081857395
0.178,198.86015807939978,216.8383327937324,155.83362266548306,127.42125686324309,957.598578015589,971.2383647179274,935.4785069163686,1515.197156031178
0.1785,198.7574718046707,225.32276474984883,155.96926883310925,126.69808514555278,955.7583814419506,969.1221386582432,933.5463005140482,1511.5167628839013
0.179,198.6503718084679,229.71720233745455,156.10269833218655,130.70947369984313,953.922114664682,967.0104318643843,931.618220397916,1507.844229329364
0.1795,198.53886046911475,228.60200234567094,156.23390926638638,138.59856489403077,952.0899407916156,964.903431910358,929.6944378311964,1504.1798815832312
0.18,198.42294026289557,222.27144909881562,156.36289977091096,148.6627524594963,950.2620225670291,962.8013259520834,927.7751236953806,1500.5240451340583
0.1805,198.30261376400034,212.6421319292045,156.48966801251967,158.72482719818368,948.438522357188,960.7043007107663,925.8604484750475,1496.877044714376
0.181,198.17788364446773,202.65622751035335,156.61421218955522,166.60757994206472,946.6196021359249,958.6125424563136,923.9505822427211,1493.2392042718498
0.1815,198.04875267412575,195.36547160471133,156.73653053196918,170.60840451260344,944.8054234702508,956.5262369907886,922.0456946437635,1489.6108469405017
0.182,197.9152237205302,192.98102026255808,156.85662130134713,169.870443427854,942.9961475060048,954.4455696319055,920.1459548813051,1485.9922950120097
0.1825,197.77729974890093,196.18502062849305,156.97448279093345,164.56937143590676,941.1919349535392,952.3707251965701,918.2515317012162,1482.3838699070784
0.183,197.6349838220561,203.91822975688544,157.09011332565547,155.87510050160594,939.3929460734453,950.301887984462,916.3625933771175,1478.7858921468905
0.1835,197.48827910034416,213.7098050754223,157.2035112621473,145.69675405975886,937.5993406623171,948.2392417616646,914.4793076954329,1475.1986813246342
0.184,197.3371888415736,222.44658816550296,157.3146749887733,136.26650281996075,935.8112780385582,946.1829697443418,912.601841940486,1471.6225560771163
0.1845,197.18171640094067,227.34236985550658,157.42360292565084,129.65298048732103,934.0289170282294,944.1332545824639,910.7303628796409,1468.057834056459
0.185,197.0218652309548,226.80536161128447,157.53029352467286,127.31034842284589,932.2524159509418,942.090278343583,908.8650367484888,1464.5048319018836
0.1855,196.85763888136196,220.93379108199537,157.63474526952973,129.76130726353213,930.4819326057926,940.0542224966615,907.0060292360822,1460.9638652115852
0.186,196.68904099906595,211.48532102778432,157.736956675731,136.48315483281976,928.7176242573498,938.0252678959523,905.1535054702174,1457.4352485146997
0.1865,196.51607532804718,201.32981286720937,157.8369262906263,146.02172823016184,926.9596476216825,936.0035947649349,903.3076300027666,1453.919295243365
0.187,196.33874570927978,193.5558137120072,157.93465269342616,156.3083922109496,925.20815885244,933.9893826803059,901.4685667950619,1450.41631770488
0.1875,196.1570560806461,190.50895692293966,158.03013449522206,165.1109745261575,923.4633135269821,931.9828105560293,899.6364792033312,1446.9266270539642
0.188,195.97101047684936,193.0616645473009,158.12337033900621,170.52035020163336,921.7252666325596,929.9840566274435,897.8115299641876,1443.4505332651192
0.1885,195.78061302932412,200.34152551115417,158.21435889969095,171.36660573329726,919.9941725525471,927.9932984354291,895.9938811801744,1439.9883451050941
0.189,195.58586796614438,210.0029174268515,158.3030988841274,167.47406483395554,918.2701850527302,926.0107128106397,894.1836943053668,1436.5403701054604
0.1895,195.38677961192974,218.9573041552825,158.38958903112396,159.6995834466026,916.553457267647,924.036475857794,892.3811301310293,1433.106914535294
0.19,195.1833523877495,224.33483524978448,158.4738281114642,149.7457662110004,914.8441416869855,922.0707629400333,890.5863487713348,1429.688283373971
0.1905,194.97559081102423,224.37785892113317,158.5558149279243,139.78982075659658,913.1423901420391,920.113748663345,888.7995096491411,1426.2847802840781
0.191,194.76349949542578,218.98815848987218,158.63554831529018,132.00895474308757,911.4483537922197,918.1656068610527,887.0207714818307,1422.8967075844394
0.1915,194.54708315077448,209.7575334583906,158.71302714037384,128.10577290097444,909.762183111631,916.2265105783756,885.2502922672126,1419.524366223262
0.192,194.3263465829348,199.47220396484448,158.78825030202972,128.93713132448264,908.0840278757024,914.2966320570579,883.4882292694875,1416.1680557514048
0.1925,194.1012946937085,191.24533939242045,158.8612167311702,134.32735393813974,906.4140371478853,912.3761427200682,881.7347390052796,1412.8280742957706
0.193,193.87193248072586,187.5477932758251,158.93192539078075,143.10652751007245,904.7523592664122,910.465213156374,879.9899772297327,1409.5047185328244
0.1935,193.63826503733463,189.4388195206468,159.00037527593486,153.3655273988205,903.0991418311204,908.5640131057885,878.2540989226765,1406.1982836622408
0.194,193.40029755248702,196.23628193956472,159.06656541380812,162.87218174852455,901.4545316903417,906.6727114438929,876.5272582748588,1402.9090633806834
0.1945,193.15803531062429,205.72903543665478,159.13049486369218,169.5578557682165,899.818674927858,904.7914761670368,874.809608674251,1399.637349855716
0.195,192.91148369155962,214.8653552006578,159.19216271700802,171.9683870714564,898.1917168499258,902.9204743774146,873.101302692422,1396.3834336998516
0.1955,192.6606481703585,220.70307550583883,159.25156809731897,169.58107405624818,896.5738019723686,901.0598722682239,871.402492070987,1393.1476039447373
0.196,192.4055343172172,221.32561796401046,159.30871016034305,162.91861799460463,894.9650740077409,899.209835108902,869.7133277081278,1389.9301480154818
0.1965,192.146147797339,216.43870919108858,159.36358809396512,153.43518094298707,893.3656758525623,897.3705272304467,868.0339596451904,1386.7313517051246
0.197,191.8824943708086,207.46200333404707,159.4162011182482,143.19939736239445,891.7757495746249,895.5421120108186,866.3645370533561,1383.5514991492498
0.1975,191.6145798924638,197.08708332053877,159.46654848544478,134.44343877873092,890.1954364003736,893.7247518604297,864.7052082203924,1380.3908728007473
0.198,191.3424103117661,188.4394545559263,159.51462948000736,129.07642950352044,888.6248767023624,891.9186082077167,863.0561205374805,1377.2497534047247
0.1985,191.06599167266788,184.1054394269227,159.56044341859854,128.2682824387234,887.0642099867846,890.1238414848024,861.4174204861239,1374.1284199735692
0.199,190.78533011347872,185.32694331443838,159.60398965010083,132.1946733299274,885.5135748810818,888.3406111132441,859.7892536251359,1371.0271497621636
0.1995,190.50043186672883,191.6147970060539,159.64526755562594,139.99874575305515,883.9731091216302,886.5690754898746,858.1717645777117,1367.9462182432603
0.2,190.21130325903073,200.90105908560778,159.68427654852346,149.977894647791,882.4429495415054,884.8093919727312,856.5650970185807,1364.8858990830108
0.2005,189.91795071093873,210.18285984196942,159.7210160743892,159.9549120246665,880.923232058329,883.0617168670783,854.9693936612455,1361.846464116658
0.201,189.6203807368064,216.45732966307875,159.75548561107325,167.75258992450847,879.414091662195,881.3262054115244,853.3847962453049,1358.82818332439
0.2015,189.31859994464185,217.6565274299843,159.78768466868712,171.66832337788122,877.9156624036796,879.6030117642315,851.8114455238635,1355.8313248073591
0.202,189.01261503596095,213.29128442560912,159.81761278961096,170.8452561121728,876.4280773819331,877.8922889892231,850.2494812510298,1352.8561547638662
0.2025,188.70243280563872,204.60350672432773,159.84526954849994,165.45906408502015,874.951468732859,876.1941890427878,848.6990421695019,1349.902937465718
0.203,188.3880601417581,194.17951760442338,159.87065455229032,156.67966047101234,873.4859676173751,874.5088627599813,847.1602659982439,1346.9719352347502
0.2035,188.06950402545738,185.14482356091548,159.89376744020493,146.4161699148809,872.0317042097644,872.836459841229,845.6332894202526,1344.0634084195287
0.204,187.74677153077482,180.19100880917458,159.91460788375855,136.90076433630608,870.5888076861112,871.1771288390279,844.1182480704167,1341.1776153722224
0.2045,187.4198698244918,180.73772898192715,159.93317558676227,130.2020786506295,869.1574062128279,869.531017144752,842.6152765234692,1338.3148124256559
0.205,187.08880616597347,186.49071237884192,159.949470285328,127.7742754292172,867.7376269352696,867.8982709755601,841.1245082820332,1335.4752538705393
0.2055,186.75358790700784,195.5333824934474,159.96349174787196,130.14005651953659,866.3295959664415,866.2790353614076,839.6460757647635,1332.659191932883
0.206,186.41422249164222,204.92357567964604,159.97523977511815,136.7767209555921,864.9334383757952,864.6734541321645,838.1801102945849,1329.8668767515903
0.2065,186.07071745601803,211.60956940369115,159.9847142001011,146.2301070474777,863.5492781781207,863.0816699048389,836.7267420870268,1327.0985563562415
0.207,185.72308042820347,213.38022104499615,159.99191488816828,156.4315807612847,862.1772383225303,861.5038240709099,835.2861002386569,1324.3544766450607
0.2075,185.37131912802417,209.55339708934693,159.99684173698193,165.14897105872996,860.8174406815372,859.9400567837678,833.858312715614,1321.6348813630743
0.208,185.01544136689162,201.18835431314923,159.99949467652067,170.47315417642838,859.4700060402301,858.3905069462647,832.4435063422417,1318.9400120804603
0.2085,184.6554550476298,190.7559493195735,159.99987366908027,171.2342178210748,858.1350540855453,856.8553121983771,831.0418067898225,1316.2701081710907
0.209,184.2913681642997,181.36935475784844,159.99797870927452,167.2564869162409,856.8127033956339,855.334608904979,829.6533385654155,1313.6254067912678
0.2095,183.9231888020217,175.81479422967834,159.9938098240349,159.39681861565953,855.50307142933,853.8285321437296,828.2782250007965,1311.00614285866
0.21,183.55092513679625,175.68407089842924,159.98736707261057,149.35781876978731,854.2062745157177,852.3372156930754,826.9165882415036,1308.4125490314354
0.2105,183.17458543532192,180.8789719429695,159.97865054656725,139.31669621870535,852.9224278437969,850.8607920203664,825.5685492359867,1305.8448556875937
0.211,182.79417805481225,189.64184962966166,159.96766036978607,131.45065983266505,851.6516454522522,849.39939227009,824.2342277248648,1303.3032909045044
0.2115,182.4097114428099,199.10285776460165,159.95439669846178,127.4623155526271,850.3940402193235,847.953146252222,822.9137422302897,1300.788080438647
0.212,182.02119413699916,206.17346465851537,159.93885972110047,128.20852068316367,849.1497238527793,846.5221824306961,821.6072100454182,1298.2994477055586
0.2125,181.6286347650163,208.50805257056973,159.92104965851706,133.51360035901916,847.9188068799939,845.106627911993,820.3147472239935,1295.8376137599878
0.213,181.23204204425798,205.2342152705187,159.90096676383186,142.2076425583899,846.7013986381301,843.7066084338496,819.0364685700366,1293.4027972762601
0.2135,180.83142478168782,197.22437984611435,159.87861132246735,152.38152384972085,845.4976072644271,842.3222483540912,817.7724876276485,1290.9952145288541
0.214,180.42679187364058,186.82418489523303,159.8539836521438,161.8030735868764,844.3075396865954,840.9536706395847,816.5229166709252,1288.6150793731908
0.2145,180.0181523056248,177.1221829632653,159.8270841028749,168.4036581884133,843.131301613318,839.6009968553158,815.2878666939839,1286.262603226636
0.215,179.60551515212313,170.98824109884237,159.79791305696278,170.7291164772006,841.968997524862,838.2643471535912,814.067447401105,1283.937995049724
0.2155,179.18888957639098,170.18002788847645,159.76647092899265,168.25674806031807,840.8207306637969,836.9438402633664,812.8617671969868,1281.6414613275938
0.216,178.76828483025278,174.79577700385795,159.73275816582665,161.509255418604,839.6866030258248,835.6395934796984,811.670933177116,1279.3732060516495
0.2165,178.3437102538968,183.24370612940103,159.6967752465978,151.9408018170777,838.56671535072,834.3517226533279,810.4950511182559,1277.13343070144
0.217,177.91517527566762,192.7376125079403,159.65852268270308,141.62002292501154,837.4611671133813,833.0803421803885,809.3342254690504,1274.9223342267626
0.2175,177.48268941185665,200.16434433108077,159.61800101779605,132.7790914762811,836.3700565149953,831.8255649922446,808.1885593407451,1272.7401130299907
0.218,177.04626226649106,203.0530658323189,159.57521082777924,127.32713299006292,835.2934804743145,830.5875025454617,807.0581544980303,1270.586960948629
0.2185,176.60590353112025,200.3445410672857,159.530152720796,126.43406157563368,834.2315346190477,829.3662648119048,805.9431113500001,1268.4630692380954
0.219,176.16162298460074,192.72092437713917,159.48282733722178,130.27555418554405,833.1843132773658,828.1619602689707,804.8435289412341,1266.3686265547317
0.2195,175.7134304928791,182.39337920385492,159.433235349655,137.9947556023092,832.1519094695236,826.9746958899522,803.7595049429998,1264.3038189390472
0.22,175.26133600877273,172.41364889655108,159.3813774629076,147.88906197181836,831.134414899597,825.8045771345365,802.6911356445769,1262.268829799194
0.2205,174.80534957174888,165.72391791021676,159.32725441399492,157.78126651040316,830.1319199473367,824.6517079394372,801.6385159447035,1260.2638398946733
0.221,174.3454813077018,164.24078355327316,159.2708669721253,165.49416246426864,829.144513660141,823.5161907091621,800.601739343148,1258.289027320282
0.2215,173.88174142872768,168.25853832059784,159.21221593868913,169.32514606891812,828.1722837451456,822.3981263069174,799.5808979324029,1256.3445674902912
0.222,173.41414023289803,176.35754736614498,159.15130214724735,168.41736225622265,827.2153165614329,821.297614045648,798.5760823895046,1254.4306331228659
0.2225,172.94268810403102,185.84624725289655,159.0881264635198,162.94648818782878,826.2736971123618,820.214751679216,797.5873819679798,1252.5473942247236
0.223,172.4673955114608,193.5991522553981,159.02268978537285,154.08243824184484,825.347509038016,819.1496353937184,796.6148844899168,1250.695018076032
0.2235,171.98827300980503,197.02995985568134,158.95499304280645,143.73433826601405,824.4368346077757,818.1023597989421,795.6586763381645,1248.8736692155514
0.224,171.50533123873043,194.89678472997596,158.8850371979412,134.13436138250333,823.5417547130094,817.0730179199608,794.7188424486598,1247.0835094260187
0.2245,171.01858092271684,187.68881633579147,158.8128232450045,127.35114370860097,822.6623488598888,816.061701188872,793.7954663028831,1245.3246977197775
0.225,170.52803287081846,177.4740165218797,158.73835221031646,124.83884901705903,821.7986951623265,815.0684994366754,792.8886299204428,1243.597390324653
0.2255,170.03369797642443,167.2552756190084,158.66162515227532,127.12018035615569,820.9508703350377,814.0935008852933,791.9984138517896,1241.9017406700755
0.226,169.53558721701668,160.0354840454635,158.58264316134245,133.6724379601132,820.1189496867258,813.1367921397347,791.1248971710621,1240.2378993734517
0.2265,169.0337116539259,157.88260391254892,158.5014073600267,143.0414613386328,819.303007113393,812.198458180402,790.2681574690628,1238.606014226786
0.227,168.52808243208642,161.28582511535458,158.41791890286868,153.15861765678858,818.5031150917766,811.2785823555431,789.4282708463654,1237.0062301835533
0.2275,168.0187107797884,169.0032629427098,158.33217897642416,161.7917370746323,817.719344672911,810.3772463738476,788.6053119065565,1235.438689345822
0.228,167.50560800842834,178.4486156642503,158.24418879924724,167.0316970264551,816.9517654758165,809.4945302971889,787.7993537496073,1233.903530951633
0.2285,166.98878551225832,186.49639851711373,158.15394962187318,167.7085864159501,816.2004456813157,808.6305125335131,787.0104679653815,1232.4008913626315
0.229,166.4682547681327,190.4550492018398,158.06146272680036,163.6467313629908,815.4654520259771,807.7852698298736,786.2387246272759,1230.9309040519543
0.2295,165.94402733525317,188.90493418488165,157.96672942847232,155.7029902169013,814.7468497961867,806.9588772656147,785.484192285996,1229.4936995923733
0.23,165.41611485491234,182.14034744852734,157.8697510732589,145.57997002299777,814.0447028223497,806.1514082457022,784.7469379634672,1228.0894056446994
0.2305,164.8845290502351,172.0778879634875,157.77052903943718,135.45488081547816,813.3590734732203,805.3629344942034,784.0270271468813,1226.7181469464406
0.231,164.34928172591805,161.65974202188232,157.66906473717194,127.50493265794566,812.6900226503616,804.5935260479158,783.3245237828796,1225.3800453007232
0.2315,163.8103847679678,153.93765498476222,157.5653596084955,123.43273268393189,812.037609782736,803.8432512501465,782.6394902718729,1224.075219565472
0.232,163.26785014343682,151.1227924807913,157.45941512728723,124.0951393897851,811.4018928214272,803.1121767446411,781.9719874624985,1222.8037856428543
0.2325,162.7216899001574,153.89731121252393,157.35123279925276,129.3164791012099,810.782928234491,802.4003674696646,781.3220746462155,1221.565856468982
0.233,162.1719161664747,161.2019777716429,157.24081416190242,137.92684098653422,810.180771001941,801.7078866522322,780.6898095520381,1220.361542003882
0.2335,161.6185411509769,170.56595910229527,157.12816078452948,148.0171028034841,809.5954746108647,801.0347958024944,780.0752483414079,1219.1909492217294
0.234,161.0615771422244,178.8761062812756,157.01327426818776,157.3550950943417,809.0270910506714,800.3811547082721,779.478445603205,1218.0541821013428
0.2345,160.50103650847677,183.34621961108286,156.896156245669,163.87218546520137,808.4756708084756,799.747021429747,778.8994543488993,1216.9513416169511
0.235,159.93693169741815,182.38452001020204,156.7768083814795,166.11421392556923,807.9412628646114,799.1324522943031,778.3383260078419,1215.8825257292228
0.2355,159.3692752358808,176.08924455872977,156.65523237181662,163.55848126824765,807.4239146882825,798.5375018915249,777.7951104226966,1214.847829376565
0.236,158.7980797295671,166.21806542584363,156.53142994454453,156.72769115886527,806.9236722333453,797.962223068347,777.2698558450124,1213.8473444666906
0.2365,158.22335786276926,155.64085341701985,156.4054028591698,147.07600804628274,806.4405799342269,797.4066669243609,776.7626089309383,1212.8811598684538
0.237,157.645122398088,147.4461650085907,156.27715290681624,136.67206878264807,805.9746807019789,796.8708828072756,776.2734147370778,1211.9493614039577
0.2375,157.06338617614904,143.97964290338288,156.1466819101996,127.7480472837298,805.5260159204647,796.3549183085345,775.8023167164879,1211.0520318409294
0.238,156.47816211531764,146.11371846801683,156.0139917236015,122.21307024959796,805.0946254426846,795.8588192590872,775.3493567148188,1210.1892508853691
0.2385,155.8894632114123,152.975989924938,155.87908423284318,121.23705296940659,804.6805475872351,795.3826297253204,774.9145749665968,1209.3610951744702
0.239,155.29730253741576,162.22084415972841,155.74196135525875,124.99567357455074,804.2838191349056,794.9263920051415,774.4980100916509,1208.5676382698111
0.2395,154.70169324318465,170.75975428315044,155.60262503966783,132.63207802534018,803.9044753254111,794.4901466242228,774.0996990916817,1207.8089506508222
0.24,154.10264855515786,175.72287907485114,155.46107726634784,142.44366364439242,803.5425498542622,794.0739323324016,773.7196773469753,1207.0850997085245
0.2405,153.50018177606245,175.3525759481483,155.31732004700598,152.25322482368392,803.1980748697721,793.6777861002379,773.3579786132607,1206.3961497395442
0.241,152.89430628461832,169.55063740215542,155.17135542475054,159.8835559839649,802.8710809702004,793.3017431157305,773.0146350187105,1205.7421619404008
0.2415,152.28503553524138,159.90887209365556,155.02318547406193,163.63205453416708,802.5615972010362,792.9458367811916,772.689677061088,1205.1231944020724
0.242,151.6723830577444,149.2135092908197,154.87281230076306,162.64186657845667,802.2696510524172,792.6100987102798,772.3831336050381,1204.5393021048344
0.2425,151.05636245703673,140.57772748226716,154.7202380419896,157.0886704496256,801.9952684566886,792.2945587251918,772.0950318795229,1203.9905369133771
0.243,150.43698741282228,136.4723892833535,154.56546486615952,148.14238169576078,801.7384737860987,791.9992448540135,771.8253974754036,1203.4769475721973
0.2435,149.81427167929562,137.9567576553301,154.40849497294224,137.7121273334009,801.4992898506353,791.7241833282305,771.574254343167,1202.9985797012705
0.244,149.18822908483645,144.34870544135208,154.24933059322734,128.03008165230864,801.2777378959984,791.4693985803981,771.3416247907983,1202.5554757919967
0.2445,148.55887353170274,153.43709655058416,154.087973989093,121.16488193615155,801.0738376017135,791.2349132419706,771.1275294817992,1202.147675203427
0.245,147.92621899572197,162.1702151512683,153.92442745377375,118.57069312282792,800.887607079384,791.0207481412916,770.9319874333532,1201.775214158768
0.2455,147.2902795259805,167.6059044713839,153.75869331162784,120.7702194245127,800.7190628710815,790.8269223017437,770.7550160146357,1201.438125742163
0.246,146.651069244512,167.82759505047224,153.59077391810428,127.24076223805896,800.5682199478772,790.6534529400587,770.596630945271,1201.1364398957544
0.2465,146.0086023459836,162.541022405994,153.42067165970937,136.5281622345159,800.4350917085117,790.5003554647885,770.4568462939374,1200.8701834170233
0.247,145.36289309738058,153.16584956008617,153.24838895397272,146.56378773900647,800.319689978205,790.3676434749357,770.3356744771153,1200.63937995641
0.2475,144.71395583768987,142.39366828898625,153.07392824941286,155.11547007031587,800.222025007606,790.2553287587468,770.2331262579863,1200.444050015212
0.248,144.0618049775814,133.3499928198663,152.89729202550268,160.2740878201365,800.1421054718821,790.1634212926645,770.1492107454762,1200.2842109437643
